קובי,1307
אבייב,1305
אבו סיאם,1304
בארי,1304
טאוב,1304
פורטנוי,1304
קלר,1304
עבודי,1303
שניר,1302
שהם,1301
מצליח,1300
שטראוס,1300
דולב,1299
מרק,1299
אבו עגאג,1297
גנץ,1297
בן יאיר,1293
נבארי,1292
אייל,1291
גביש,1291
אבו גנאם,1290
בר לב,1290
עסלי,1290
פלס,1290
אפל,1288
ברנע,1288
חרב,1287
שחף,1286
בן אברהם,1283
הרפז,1283
חזות,1281
אבו סבילה,1280
מחלוף,1278
בן פורת,1277
אטדגי,1276
שלוש,1274
דאבוש,1273
עבאדי,1272
אורבך,1271
טסמה,1271
מיארה,1271
ראזם,1271
אלזיאדנה,1270
ברקן,1268
קמינסקי,1268
קנפו,1265
סולטאן,1263
סיטון,1263
זלצר,1262
קסלר,1262
שיין,1262
אופק,1260
חילף,1260
דרי,1259
שקיר,1257
ח'אלדי,1256
בן שיטרית,1252
דגני,1250
יזדי,1249
אלמקיס,1248
עבד,1248
חמאדה,1247
שמחון,1246
עדני,1245
אשורוב,1244
בלאי,1244
מלכא,1242
ג'ואמיס,1240
עמאשה,1238
אבו סרחאן,1237
אבו קיעאן,1236
רפופורט,1236
שליט,1232
אבו עואד,1231
גזאוי,1231
הולצמן,1230
עופר,1228
שקור,1228
קלדרון,1226
אל אטרש,1225
חאסקיה,1224
הוד,1223
מאירוביץ,1223
אבו אלהווא,1222
שאולוב,1222
אבו בכר,1220
מדמוני,1220
קנטור,1218
פינחסוב,1216
דר,1215
נחמיה,1213
זר,1212
אבו סביח,1211
בן שמחון,1211
אבו סביתאן,1210
בן עטר,1209
בראנסי,1209
חגי,1209
עוזר,1209
ישעיהו,1208
שרגא,1207
גיא,1205
דנן,1205
ארצי,1204
גרנות,1204
פרדה,1204
בלעום,1203
יום טוב,1203
רוסו,1203
ללוש,1201
ברודסקי,1199
בריק,1199
דנון,1199
הנו,1197
בן-דוד,1195
ניג'ם,1194
אבו חמאד,1193
אלעביד,1193
נתנאל,1192
אלאסד,1189
שקולניק,1188
תמם,1187
גדסי,1186
סייד אחמד,1184
אל טורי,1183
עאבדין,1183
גולדין,1182
דואק,1182
הבר,1181
מלר,1181
בנישו,1177
יחיאל,1177
גולדשמידט,1175
בנימינוב,1174
ליכטנשטיין,1174
סיסו,1171
עקל,1171
חלואני,1169
ישר,1168
ברזלי,1167
מרקו,1165
בן ארוש,1163
גבריאלי,1163
אלול,1162
עזריאל,1162
פריימן,1162
לוינגר,1160
אזרד,1159
מנדלוביץ,1159
טננבאום,1158
גניש,1157
סלאח,1157
יעקוב,1156
עבד אלהאדי,1156
בן יצחק,1154
ברלין,1153
ארנון,1152
שוב,1152
אלי,1151
אבו עמאר,1149
לרר,1149
קלמן,1147
חנן,1145
עתאמלה,1143
מינץ,1142
אמון,1141
ונטורה,1141
קריאף,1140
אלעמור,1137
ורד,1136
טיבי,1135
מיעארי,1134
ספיבק,1129
רבאח,1129
הכט,1128
אעסם,1127
צפריר,1127
הס,1125
חגאזי,1125
סולימאן,1123
